endpoint,category,representation,split,model,method_a,method_b,kendall_mean,kendall_std,spearman_mean,spearman_std,jaccard_mean,jaccard_std,top_k
CYP2C9-Sub,metabolism,descriptors,random,mlp,lime,random,-0.005748990157592309,0.04106551221443567,-0.00839952961882527,0.06123453943542862,0.02212475633528265,0.029858782237757158,10
CYP3A4-Sub,metabolism,descriptors,scaffold,rf,shap,lime,0.09418095369925354,0.046182759971406855,0.14014954465949167,0.06751943214305058,0.11558164201353054,0.07175453061570455,10
CYP3A4-Sub,metabolism,descriptors,scaffold,rf,shap,random,0.0010950445787617884,0.04121716829354284,0.001986643228530942,0.06150867512128028,0.02309941520467836,0.03173424021437281,10
CYP3A4-Sub,metabolism,descriptors,scaffold,rf,lime,random,0.000519144336348637,0.042559933242058645,0.0011155698674195265,0.06292166686403285,0.024853801169590642,0.03186329637091135,10
CYP3A4-Sub,metabolism,descriptors,scaffold,hgb,shap,lime,0.059022136382580914,0.05245224760103312,0.08494865985183492,0.07469184047316277,0.07619969040247675,0.05622452885658857,10
CYP3A4-Sub,metabolism,descriptors,scaffold,hgb,shap,random,0.005338524650374752,0.05125562468307511,0.007119998676662463,0.07264351526048936,0.027015250544662306,0.03859333659873797,10
CYP3A4-Sub,metabolism,descriptors,scaffold,hgb,lime,random,-0.00032144279456107423,0.04223001679664156,-0.0007466165908012599,0.06280425731737146,0.029956427015250545,0.04290586223539674,10
CYP3A4-Sub,metabolism,descriptors,scaffold,mlp,ig,lime,0.09727989892213947,0.07648531515407314,0.14363534161686337,0.10621064468027093,0.04868052484151555,0.06493470010230522,10
CYP3A4-Sub,metabolism,descriptors,scaffold,mlp,ig,random,-0.004079484223853967,0.04557873247626874,-0.006045018195648919,0.0678319222275038,0.023294346978557503,0.03499812581462321,10
CYP3A4-Sub,metabolism,descriptors,scaffold,mlp,lime,random,0.004077772088524777,0.03912222104256426,0.006797450327340828,0.05841417729387727,0.03716890264877882,0.04419239810359026,10
CYP3A4-Sub,metabolism,descriptors,random,rf,shap,lime,0.08075301356006685,0.05376900246005753,0.11973799975837768,0.07871616934416135,0.09521843825249396,0.0697524700848313,10
CYP3A4-Sub,metabolism,descriptors,random,rf,shap,random,-0.005942951949864845,0.03918165126080246,-0.00949618744104727,0.05865233105048227,0.022417153996101356,0.03491129568922479,10
CYP3A4-Sub,metabolism,descriptors,random,rf,lime,random,-0.004128975365534505,0.042758498004776366,-0.006414698002445857,0.06352212628650547,0.021442495126705652,0.03319568492383314,10
CYP3A4-Sub,metabolism,descriptors,random,hgb,shap,lime,0.0750609244796914,0.05339700503406698,0.10721664059651909,0.07472444616928683,0.13274280472422886,0.06740208439582888,10
CYP3A4-Sub,metabolism,descriptors,random,hgb,shap,random,-0.009753473678877833,0.042769450104749224,-0.013534352342419568,0.061097900877131246,0.028672170622635017,0.03709564547977718,10
CYP3A4-Sub,metabolism,descriptors,random,hgb,lime,random,0.0019002105023610402,0.0413274702085077,0.0020914463907953105,0.061714630560052025,0.025925925925925925,0.03512614313729422,10
CYP3A4-Sub,metabolism,descriptors,random,mlp,ig,lime,0.11021817278545233,0.049083815613630496,0.16399207945512387,0.07160043371430426,0.06801972250888659,0.061169922563886946,10
CYP3A4-Sub,metabolism,descriptors,random,mlp,ig,random,0.00201256449279356,0.04281209934070569,0.002874592928495832,0.06319497254666219,0.024951267056530214,0.03352373150363456,10
CYP3A4-Sub,metabolism,descriptors,random,mlp,lime,random,0.007475678443420379,0.03817228626274678,0.011402143804481773,0.057153128362383114,0.021345029239766077,0.0315071199591257,10
HalfLife,excretion,descriptors,scaffold,rf,shap,lime,0.038272285830299076,0.040676171840310235,0.05728999470268735,0.05956085528452387,0.14531303749570004,0.07290771977404151,10
HalfLife,excretion,descriptors,scaffold,rf,shap,random,-0.008052441562997621,0.04124496461598716,-0.011520962046363851,0.0620311705622667,0.020582502006650613,0.03364785283840688,10
HalfLife,excretion,descriptors,scaffold,rf,lime,random,-0.004828753484667465,0.04697321316091775,-0.007543753748252121,0.07019125190434407,0.02222222222222222,0.03163304873987958,10
HalfLife,excretion,descriptors,scaffold,hgb,shap,lime,0.07087798595364579,0.04967276008334463,0.10207691087055946,0.06932187201879823,0.10611025111799104,0.07715267256842685,10
HalfLife,excretion,descriptors,scaffold,hgb,shap,random,-0.0015219245660476268,0.04100832861531213,-0.0017655933759382874,0.05830306403548481,0.023976608187134502,0.03181093045370561,10
HalfLife,excretion,descriptors,scaffold,hgb,lime,random,0.003988166353757752,0.04266857217915657,0.005114181741882245,0.06386084592534157,0.02613805756220617,0.0385992653684101,10
HalfLife,excretion,descriptors,scaffold,mlp,ig,lime,0.20367606746653552,0.05385157261156595,0.30030940978676257,0.07931675303758726,0.09213167723229641,0.08562694990718243,10
HalfLife,excretion,descriptors,scaffold,mlp,ig,random,-0.0005308400458723248,0.04094741789395779,-0.0006694660832637863,0.06086520215792648,0.028087375300997586,0.04127211188121438,10
HalfLife,excretion,descriptors,scaffold,mlp,lime,random,0.0015972577800534794,0.03933321470443399,0.0023853367594119297,0.058295996674123406,0.025048732943469782,0.03510544819592528,10
HalfLife,excretion,descriptors,random,rf,shap,lime,0.041991253438994666,0.07933152271786137,0.0612148143199769,0.10954523728456057,0.12215628941635133,0.07457364834024957,10
HalfLife,excretion,descriptors,random,rf,shap,random,-0.005696338688332915,0.04448847328847602,-0.00850298198257807,0.06673330778135167,0.01695906432748538,0.03049358555434781,10
HalfLife,excretion,descriptors,random,rf,lime,random,0.0036837913181999205,0.0424786090387828,0.0051584757081945595,0.06293476051451478,0.023506478614837744,0.038497307024149996,10
HalfLife,excretion,descriptors,random,hgb,shap,lime,0.05993810435388832,0.10235138051595265,0.08515806321478885,0.14002772696017682,0.10138315560142182,0.07175054093194994,10
HalfLife,excretion,descriptors,random,hgb,shap,random,0.0027543743571125123,0.0454809525799,0.004105471023593448,0.06571598304839775,0.02680311890838206,0.03512492612532629,10
HalfLife,excretion,descriptors,random,hgb,lime,random,0.003690902884451272,0.04447101318266642,0.005326295622981036,0.06605719438682961,0.02309941520467836,0.03173424021437281,10
HalfLife,excretion,descriptors,random,mlp,ig,lime,0.18906774462569842,0.10436025754380547,0.2772795343401152,0.14279083573465887,0.08483545464969613,0.0728856954309188,10
HalfLife,excretion,descriptors,random,mlp,ig,random,-0.0012520215091901424,0.04601733459806245,-0.0018424662352855721,0.06851858133797159,0.026120857699805065,0.038086097027088484,10
HalfLife,excretion,descriptors,random,mlp,lime,random,-0.0046623428343858415,0.053641674792431614,-0.00654797136374526,0.08014857687970695,0.02680311890838206,0.03512492612532629,10
CL-Hepa,excretion,descriptors,scaffold,rf,shap,lime,0.06070063344517664,0.04719022526598267,0.08946259869970243,0.06888247489279589,0.16667588087866722,0.06851497730426158,10
CL-Hepa,excretion,descriptors,scaffold,rf,shap,random,-0.0032569123940232913,0.04778454993579551,-0.0049422400392707755,0.07080589127145659,0.02300194931773879,0.029968818777353,10
CL-Hepa,excretion,descriptors,scaffold,rf,lime,random,0.005859930591113386,0.04569557311944509,0.008396026030681254,0.06815854480084717,0.021345029239766077,0.0315071199591257,10
CL-Hepa,excretion,descriptors,scaffold,hgb,shap,lime,0.06609960231866942,0.04455921421198136,0.09563029462720157,0.06368043997310677,0.11085086081216113,0.08410608464749537,10
CL-Hepa,excretion,descriptors,scaffold,hgb,shap,random,0.002546394522562698,0.04678884895305341,0.003398179279866224,0.06717765027272712,0.028557504873294344,0.03505670602544831,10
CL-Hepa,excretion,descriptors,scaffold,hgb,lime,random,-0.004239915799055585,0.035355717871537205,-0.006516008461850425,0.0530781659440932,0.023781676413255355,0.0281850044625345,10
CL-Hepa,excretion,descriptors,scaffold,mlp,ig,lime,0.12955667583314578,0.06102894733654535,0.19327532917467155,0.0904673990977301,0.023214080954019032,0.03399158704847079,10
CL-Hepa,excretion,descriptors,scaffold,mlp,ig,random,0.0012209559496025378,0.038632792561394916,0.0017345006521696526,0.05830503352727633,0.025828460038986357,0.03354795083722362,10
CL-Hepa,excretion,descriptors,scaffold,mlp,lime,random,0.0028247141150366953,0.04092549040338449,0.004579796470888509,0.06128214425739855,0.02680311890838206,0.03512492612532629,10
CL-Hepa,excretion,descriptors,random,rf,shap,lime,0.05890294236397295,0.04614301987340253,0.08765595453114182,0.06767496637702804,0.18049105607155141,0.06971588676593778,10
CL-Hepa,excretion,descriptors,random,rf,shap,random,0.001989415419643053,0.04232977571283445,0.0027486678714196567,0.06313945206944241,0.02592592592592592,0.03512614313729422,10
CL-Hepa,excretion,descriptors,random,rf,lime,random,0.0017778915628377996,0.040383321604106084,0.002211860213487912,0.060246728925042264,0.01968810916179337,0.032890368636396744,10
CL-Hepa,excretion,descriptors,random,hgb,shap,lime,0.06437527709314966,0.05319650996869462,0.09279844888252223,0.07554719700424224,0.13498738676757252,0.08492289738351683,10
CL-Hepa,excretion,descriptors,random,hgb,shap,random,0.0049885616903662345,0.0558880387158698,0.0078158263241496,0.08087247413635894,0.022904483430799216,0.028092333413903194,10
CL-Hepa,excretion,descriptors,random,hgb,lime,random,0.003477555896910734,0.051002806877372034,0.004932993387417774,0.07585418522200273,0.03364293085655314,0.04447162043857896,10
CL-Hepa,excretion,descriptors,random,mlp,ig,lime,0.15397898770165147,0.05799890921604017,0.23029288427033182,0.0863554718844242,0.043796582960669656,0.048027670404333284,10
CL-Hepa,excretion,descriptors,random,mlp,ig,random,0.0013573771844531232,0.04497722605162421,0.00189918254506934,0.06678353181155519,0.026040591675266598,0.037169392137243656,10
CL-Hepa,excretion,descriptors,random,mlp,lime,random,-0.008151277237298743,0.05250880059285021,-0.011815645497947953,0.07857748516748918,0.028379772961816305,0.032442150484247985,10
DILI,toxicity,ecfp,scaffold,rf,shap,lime,0.015653035679380593,0.015930355833835588,0.022991062406654383,0.023203452277517633,0.22867352519055303,0.10094469674046394,10
DILI,toxicity,ecfp,scaffold,rf,shap,random,0.00036877262310204263,0.014457211686266937,0.0005454998060484018,0.02128613939754529,0.002631578947368421,0.011470786693528088,10
DILI,toxicity,ecfp,scaffold,rf,lime,random,-0.002375379747801661,0.01376605682184531,-0.0036611979941527234,0.020606881731074264,0.0017543859649122805,0.009447657556376323,10
DILI,toxicity,ecfp,scaffold,hgb,shap,lime,0.04627903752912746,0.017019283410513068,0.057364284136190526,0.021035837192350988,0.09054007567939455,0.05337154718035557,10
DILI,toxicity,ecfp,scaffold,hgb,shap,random,0.002456047546601107,0.019262270177320115,0.0030516567858076024,0.02389979178891882,0.0017543859649122805,0.009447657556376322,10
DILI,toxicity,ecfp,scaffold,hgb,lime,random,0.001308173928309722,0.01320856470026404,0.0019370634303318706,0.01984290891512846,0.0008771929824561403,0.006737847147253164,10
DILI,toxicity,ecfp,scaffold,mlp,ig,lime,0.03322421636979077,0.018194968438342937,0.049617106690710754,0.027058875578054555,0.01697626418988648,0.03113721926176415,10
DILI,toxicity,ecfp,scaffold,mlp,ig,random,0.00011913224595497401,0.013998790935705241,0.00011382768781199194,0.020897715168198876,0.0043859649122807015,0.01454659995769912,10
DILI,toxicity,ecfp,scaffold,mlp,lime,random,-0.004920628256798567,0.013693726966001574,-0.0073979434034540425,0.02052650811327874,0.0043859649122807015,0.014546599957699118,10
DILI,toxicity,ecfp,random,rf,shap,lime,0.018995439984257952,0.01528528279035618,0.02788053138385982,0.02230029939318662,0.24526832100361512,0.09557005426257613,10
DILI,toxicity,ecfp,random,rf,shap,random,-0.0016964689438811896,0.016375392759605745,-0.0025199570874749537,0.02402673199071725,0.0017543859649122805,0.009447657556376322,10
DILI,toxicity,ecfp,random,rf,lime,random,-0.00200786084310373,0.016126962728544317,-0.0030543992826027946,0.024166464698022763,0.0,0.0,10
DILI,toxicity,ecfp,random,hgb,shap,lime,0.05463332506420098,0.01661367761472306,0.06771069282659987,0.020519017153237343,0.10811546840958602,0.07731975252417837,10
DILI,toxicity,ecfp,random,hgb,shap,random,0.0032862836241951627,0.019653366990495556,0.0040608249083614436,0.024365670654521897,0.0036062378167641324,0.01688468149234104,10
DILI,toxicity,ecfp,random,hgb,lime,random,0.0013827399853444066,0.013826158662490914,0.0020908283863701554,0.02073091007686445,0.003508771929824561,0.013128622409733129,10
DILI,toxicity,ecfp,random,mlp,ig,lime,0.03646525653330034,0.016168069790717422,0.05435172821039394,0.02402979182732962,0.026562320834766655,0.04474089849961443,10
DILI,toxicity,ecfp,random,mlp,ig,random,0.001398952111414805,0.013745475797703046,0.0020654505850043626,0.0205300796650986,0.002631578947368421,0.011470786693528086,10
DILI,toxicity,ecfp,random,mlp,lime,random,0.0013239967533789287,0.015192885590248376,0.0019679454656262325,0.022816606158484215,0.0017543859649122805,0.009447657556376323,10
hERG,toxicity,ecfp,scaffold,rf,shap,lime,0.017624667070981877,0.013800748001229875,0.025877469235719007,0.020128359758108543,0.2385660292007041,0.10118278074709557,10
hERG,toxicity,ecfp,scaffold,rf,shap,random,0.0030266851837855917,0.013713662275157792,0.0044586136714336345,0.020241567553053473,0.0043859649122807015,0.01454659995769912,10
hERG,toxicity,ecfp,scaffold,rf,lime,random,0.0029103820631818924,0.015230746182614845,0.004295815177940471,0.022791290501642397,0.0061403508771929825,0.016895930073910725,10
hERG,toxicity,ecfp,scaffold,hgb,shap,lime,0.031311545227515385,0.016382728357310316,0.03932590272536394,0.02049552783422376,0.07261065244811375,0.05862966433235759,10
hERG,toxicity,ecfp,scaffold,hgb,shap,random,-0.0028429521552455553,0.018038993878924058,-0.0035916524568524706,0.022700790843241933,0.0017543859649122805,0.009447657556376322,10
hERG,toxicity,ecfp,scaffold,hgb,lime,random,-0.002583175582152744,0.015714066338616637,-0.0038918501197487405,0.023622585872570767,0.003508771929824561,0.013128622409733129,10
hERG,toxicity,ecfp,scaffold,mlp,ig,lime,0.030237636663484904,0.015694575084200548,0.045158458823813065,0.023399367830974044,0.008869395711500975,0.0222809234604623,10
hERG,toxicity,ecfp,scaffold,mlp,ig,random,0.002144478857343853,0.01370235601119219,0.0030915293788095414,0.020493333882521163,0.0017543859649122805,0.009447657556376322,10
hERG,toxicity,ecfp,scaffold,mlp,lime,random,-0.0006766762335124575,0.012368389988171562,-0.0009625150555780664,0.018553464502373294,0.0017543859649122805,0.009447657556376322,10
hERG,toxicity,ecfp,random,rf,shap,lime,0.01953239776583232,0.01608282319740653,0.028632289720773734,0.023502690402310025,0.24372655494946519,0.08272947999032805,10
hERG,toxicity,ecfp,random,rf,shap,random,-0.0013539236060912964,0.01644263631265524,-0.002033302510293894,0.024190341420649138,0.002631578947368421,0.011470786693528088,10
hERG,toxicity,ecfp,random,rf,lime,random,0.005085710414631168,0.013937492325641716,0.007628506378175351,0.020877821447505173,0.0008771929824561403,0.006737847147253164,10
hERG,toxicity,ecfp,random,hgb,shap,lime,0.03559899628841713,0.019367843958933074,0.04463490239709252,0.024224038849065682,0.05876046324962734,0.05150024805523122,10
hERG,toxicity,ecfp,random,hgb,shap,random,-0.0030743142507082184,0.01746245220110077,-0.003864031208133343,0.021932170638388288,0.002631578947368421,0.011470786693528088,10
hERG,toxicity,ecfp,random,hgb,lime,random,0.0011555273978179448,0.016212164625228936,0.0017143588875195715,0.02429680439608754,0.0017543859649122805,0.009447657556376323,10
hERG,toxicity,ecfp,random,mlp,ig,lime,0.03148927549366389,0.015765429890647234,0.04700783500291991,0.02345542990545433,0.010623781676413254,0.023549460648739133,10
hERG,toxicity,ecfp,random,mlp,ig,random,-0.001997045806413773,0.01495441314620022,-0.0029924532999204634,0.022381997739009472,0.0008771929824561403,0.006737847147253164,10
hERG,toxicity,ecfp,random,mlp,lime,random,0.0009511028588584924,0.013689062202208734,0.001469608141313944,0.020489828301367537,0.0,0.0,10
AMES,toxicity,ecfp,scaffold,rf,shap,lime,0.020885180983761676,0.013134835468303283,0.031207754525743526,0.019522185782818793,0.19249287434271956,0.09779387187809555,10
AMES,toxicity,ecfp,scaffold,rf,shap,random,-0.00032028495210556485,0.019320767861970088,-0.00045678839595321625,0.02889409763505489,0.005360623781676413,0.019018339474744503,10
AMES,toxicity,ecfp,scaffold,rf,lime,random,-0.001086765693698095,0.012952272226993893,-0.0015536563915536149,0.01940659132007623,0.0043859649122807015,0.014546599957699122,10
AMES,toxicity,ecfp,scaffold,hgb,shap,lime,0.019323497823071932,0.01579395889524597,0.026802743567647867,0.02183608800226511,0.06378712303634905,0.05553245805658007,10
AMES,toxicity,ecfp,scaffold,hgb,shap,random,-0.002852017083559936,0.014419082601101,-0.003945648755887364,0.020085068703154033,0.0017543859649122805,0.009447657556376322,10
AMES,toxicity,ecfp,scaffold,hgb,lime,random,-0.0008340139533463605,0.01384442166640728,-0.001292180345205747,0.02078725405244042,0.0017543859649122805,0.009447657556376322,10
AMES,toxicity,ecfp,scaffold,mlp,ig,lime,0.027458374276684742,0.014314624951865298,0.041191644380434524,0.02134741799076915,0.008966861598440545,0.024660217701159403,10
AMES,toxicity,ecfp,scaffold,mlp,ig,random,-0.0023732328679531125,0.013843055155855604,-0.0035599849174738772,0.020803390537427757,0.002631578947368421,0.011470786693528086,10
AMES,toxicity,ecfp,scaffold,mlp,lime,random,-0.001602828326005537,0.01263886633810696,-0.00234205455013175,0.018910716944550262,0.002631578947368421,0.011470786693528086,10
AMES,toxicity,ecfp,random,rf,shap,lime,0.023792758657827835,0.018088334110746045,0.03555923552012954,0.026824890379953968,0.15715035451877551,0.09900566522819688,10
AMES,toxicity,ecfp,random,rf,shap,random,-0.0004985972514245645,0.015186475719829133,-0.0008560937905959547,0.022642370682320792,0.0008771929824561403,0.006737847147253164,10
AMES,toxicity,ecfp,random,rf,lime,random,0.0017433095688812897,0.014739836592396478,0.0026035683383359527,0.022088194090526907,0.002631578947368421,0.011470786693528086,10
AMES,toxicity,ecfp,random,hgb,shap,lime,0.02209708529526665,0.01548118359799652,0.030640494956913695,0.02141253890272349,0.09264050649499563,0.09011482283999042,10
AMES,toxicity,ecfp,random,hgb,shap,random,0.0030318337708259858,0.01414364261250292,0.004219214295615873,0.01969268151960209,0.0043859649122807015,0.014546599957699122,10
AMES,toxicity,ecfp,random,hgb,lime,random,0.00031847609815176687,0.01333497647805413,0.0005249569978462453,0.0198897955531015,0.0017543859649122805,0.009447657556376323,10
AMES,toxicity,ecfp,random,mlp,ig,lime,0.030039108989459287,0.015532037822005546,0.04504918019144425,0.02323982295773495,0.01793372319688109,0.03248758932709497,10
AMES,toxicity,ecfp,random,mlp,ig,random,-0.0009201015150768627,0.01763418852382409,-0.001352313530457292,0.026464983239596767,0.005263157894736842,0.015789473684210527,10
AMES,toxicity,ecfp,random,mlp,lime,random,0.00500096686207458,0.014675105263382535,0.007506449238072156,0.022102368359492915,0.002631578947368421,0.011470786693528088,10
LD50,toxicity,ecfp,scaffold,rf,shap,lime,0.005760634072501586,0.01825930143809774,0.008634408350067643,0.02730057060369385,0.11996187363834422,0.025891160369793303,10
LD50,toxicity,ecfp,scaffold,rf,shap,random,0.002255048067106779,0.012990850018779691,0.0033332060335484097,0.01956982052269829,0.0017543859649122805,0.009447657556376322,10
LD50,toxicity,ecfp,scaffold,rf,lime,random,-0.0026805296877544377,0.012658809554638491,-0.004018672722187097,0.01901644202376461,0.0008771929824561403,0.006737847147253164,10
LD50,toxicity,ecfp,scaffold,hgb,shap,lime,0.011938577880223183,0.015644456180618237,0.016706309793542796,0.021794240365877314,0.07698658410732712,0.04353700709629567,10
LD50,toxicity,ecfp,scaffold,hgb,shap,random,0.001056158338314353,0.018323666567585644,0.0015278342740028539,0.025635489699924997,0.002631578947368421,0.011470786693528086,10
LD50,toxicity,ecfp,scaffold,hgb,lime,random,0.0016234218521006358,0.015560895704475749,0.002467797423485797,0.02345165570889198,0.0,0.0,10
LD50,toxicity,ecfp,scaffold,mlp,ig,lime,0.02766286219162189,0.01554984853434919,0.041484234570492114,0.023277248421519802,0.009844054580896685,0.025254575528222765,10
LD50,toxicity,ecfp,scaffold,mlp,ig,random,0.000957225258508386,0.01515883823653452,0.0014519950577157876,0.02278901130652874,0.006237816764132553,0.019942196905823197,10
LD50,toxicity,ecfp,scaffold,mlp,lime,random,-0.002215306826046247,0.015043722136498582,-0.0033315834616174603,0.022505508584685027,0.002631578947368421,0.011470786693528088,10
LD50,toxicity,ecfp,random,rf,shap,lime,0.011574332697686178,0.015731350942970995,0.017351134582705246,0.023596521098764933,0.11290194440349238,0.07802748512814252,10
LD50,toxicity,ecfp,random,rf,shap,random,0.000717806201731323,0.013431987845003214,0.0010759284585759468,0.02014562599814219,0.003508771929824561,0.013128622409733129,10
LD50,toxicity,ecfp,random,rf,lime,random,0.0030001189494789134,0.015249380232121034,0.004517789400698699,0.02287853444292787,0.003508771929824561,0.013128622409733129,10
LD50,toxicity,ecfp,random,hgb,shap,lime,0.015314245773679947,0.015263427735746168,0.02152513091998217,0.0213748229882292,0.14085156329738371,0.1254203030786284,10
LD50,toxicity,ecfp,random,hgb,shap,random,-1.0006110320496941e-05,0.015085973156800735,2.8178869320122483e-05,0.02126440376089943,0.003508771929824561,0.013128622409733129,10
LD50,toxicity,ecfp,random,hgb,lime,random,-0.002966167460511318,0.014575663538571499,-0.004484225132466885,0.021853596126430192,0.0043859649122807015,0.014546599957699122,10
LD50,toxicity,ecfp,random,mlp,ig,lime,0.027143237735860845,0.016600179639771156,0.040797445953223176,0.024949292212818906,0.020955165692007796,0.052580565126213855,10
LD50,toxicity,ecfp,random,mlp,ig,random,4.983792729467091e-05,0.01414669344346119,8.783141149827925e-05,0.021276630568641274,0.0017543859649122805,0.009447657556376323,10
LD50,toxicity,ecfp,random,mlp,lime,random,0.000607962236402866,0.014476199124481174,0.0007849675379243579,0.02173673343151902,0.003508771929824561,0.013128622409733129,10
Caco2,absorption,ecfp,scaffold,rf,shap,lime,0.013273458656435753,0.01515049158630443,0.019805083045231427,0.02242809521489026,0.18327661473946302,0.07416759994218959,10
Caco2,absorption,ecfp,scaffold,rf,shap,random,-0.000565331886904158,0.014607184751325943,-0.000835640823834719,0.021761617093924976,0.002631578947368421,0.011470786693528086,10
Caco2,absorption,ecfp,scaffold,rf,lime,random,-5.977688385442129e-05,0.013896985788485017,-8.919937334492753e-05,0.02083308908383274,0.002631578947368421,0.011470786693528088,10
Caco2,absorption,ecfp,scaffold,hgb,shap,lime,0.028627302973615498,0.015461508171002827,0.036440792455783286,0.019675965395212373,0.12072296754959293,0.07165928880664964,10
Caco2,absorption,ecfp,scaffold,hgb,shap,random,-0.0012033183039787453,0.01763531323784704,-0.0015427476529154699,0.022505143234897648,0.0008771929824561403,0.006737847147253164,10
Caco2,absorption,ecfp,scaffold,hgb,lime,random,-0.00038361206949193946,0.015967006108948766,-0.000544859738539991,0.023858726457473486,0.003508771929824561,0.013128622409733129,10
Caco2,absorption,ecfp,scaffold,mlp,ig,lime,0.022596143395941296,0.019177519014086798,0.03376160758814692,0.02859482976167589,0.04284977148754239,0.10478738469227245,10
Caco2,absorption,ecfp,scaffold,mlp,ig,random,0.0019457514925144991,0.017603905708818285,0.0029261068489535875,0.02633598336718404,0.0044834307992202725,0.018004563873242937,10
Caco2,absorption,ecfp,scaffold,mlp,lime,random,0.0015207563660234492,0.014496818350959449,0.002195491280449338,0.021743709716397903,0.0043859649122807015,0.01454659995769912,10
Caco2,absorption,ecfp,random,rf,shap,lime,0.015362014607958862,0.015527796899350521,0.022925999697130876,0.022962843943849596,0.1341546267629859,0.06989162803628671,10
Caco2,absorption,ecfp,random,rf,shap,random,-0.0003927618682506765,0.016039489519309856,-0.0005495755153896194,0.023923396473321215,0.002631578947368421,0.011470786693528088,10
Caco2,absorption,ecfp,random,rf,lime,random,-0.00023544999796450087,0.016787770200331283,-0.00040611592490754717,0.025239535396203088,0.0043859649122807015,0.01454659995769912,10
Caco2,absorption,ecfp,random,hgb,shap,lime,0.028537039593095857,0.01873317147410051,0.03646801379338347,0.023861286246290015,0.08982771471161562,0.05790108401428405,10
Caco2,absorption,ecfp,random,hgb,shap,random,-0.0015660783256100336,0.015373501683767126,-0.0019684790543810387,0.0196783656778127,0.0043859649122807015,0.01454659995769912,10
Caco2,absorption,ecfp,random,hgb,lime,random,-0.002762856085124573,0.014465662330254325,-0.004192739979681964,0.02169174634016941,0.003508771929824561,0.013128622409733129,10
Caco2,absorption,ecfp,random,mlp,ig,lime,0.03641557607301398,0.02013749934810629,0.05437170350716727,0.03001320677338152,0.14926754102450696,0.17880294266993252,10
Caco2,absorption,ecfp,random,mlp,ig,random,-0.0005503823572103459,0.013913228239121618,-0.0007998351366595797,0.020854403152126263,0.0043859649122807015,0.014546599957699122,10
Caco2,absorption,ecfp,random,mlp,lime,random,0.00039746300480377806,0.014279083491914098,0.0005420806713147577,0.0213405508202415,0.0008771929824561403,0.006737847147253164,10
HIA,absorption,ecfp,scaffold,rf,shap,lime,0.013195344680142279,0.01842573447874608,0.01873506201776354,0.02613717810994611,0.0778478530413515,0.11786201838110198,10
HIA,absorption,ecfp,scaffold,rf,shap,random,-0.0024068248857884657,0.014350765633112795,-0.0033978485367505344,0.020309824357422273,0.0036062378167641324,0.01688468149234104,10
HIA,absorption,ecfp,scaffold,rf,lime,random,0.0005527334208597948,0.014378029878190706,0.0007936645095964101,0.021631079692129053,0.0008771929824561403,0.006737847147253164,10
HIA,absorption,ecfp,scaffold,hgb,shap,lime,0.022785908797290984,0.01736141602545185,0.028302029531027853,0.021543061002795273,0.02134502923976608,0.0315071199591257,10
HIA,absorption,ecfp,scaffold,hgb,shap,random,-0.00044911555134821875,0.017745729062309614,-0.0005643217147444621,0.02205236337336861,0.006237816764132553,0.019942196905823197,10
HIA,absorption,ecfp,scaffold,hgb,lime,random,-0.00029603790099332343,0.014689533181245808,-0.00042392747339367305,0.022097046122981346,0.003508771929824561,0.013128622409733129,10
HIA,absorption,ecfp,scaffold,mlp,ig,lime,0.02286129677974457,0.014087301457629337,0.03418929686486687,0.020941500660029755,0.061833039967714894,0.15126779182207592,10
HIA,absorption,ecfp,scaffold,mlp,ig,random,0.0008218175620279731,0.015878659680726732,0.0012727085158494055,0.023758658185753644,0.005263157894736842,0.015789473684210527,10
HIA,absorption,ecfp,scaffold,mlp,lime,random,-2.286756025077346e-05,0.014102689433210682,-0.0001030242316184597,0.021179106620473814,0.0017543859649122805,0.009447657556376322,10
HIA,absorption,ecfp,random,rf,shap,lime,0.010357404037950666,0.01982643257482013,0.014784170239220537,0.028189370348604335,0.11434755188625156,0.10125688298822486,10
HIA,absorption,ecfp,random,rf,shap,random,0.00020002645895818318,0.014885696065202271,0.0002971494870464783,0.021261869836371988,0.003508771929824561,0.013128622409733129,10
HIA,absorption,ecfp,random,rf,lime,random,-0.002743677867000489,0.01564726480559904,-0.004156372173718434,0.02341057565128887,0.0008771929824561403,0.006737847147253164,10
HIA,absorption,ecfp,random,hgb,shap,lime,0.027237766096265607,0.015139446953124892,0.033825451291896166,0.018761623322558707,0.04428391239536752,0.04308364079719535,10
HIA,absorption,ecfp,random,hgb,shap,random,0.00142776990819616,0.01620693380209914,0.0017918830619291365,0.020152498541291957,0.0008771929824561403,0.006737847147253164,10
HIA,absorption,ecfp,random,hgb,lime,random,0.001294434309355154,0.016269906091113742,0.001988220782004782,0.02448458239134751,0.003508771929824561,0.013128622409733129,10
HIA,absorption,ecfp,random,mlp,ig,lime,0.02710227299100167,0.01520363776366785,0.04052442932688057,0.022654178712228634,0.016986911723753828,0.059223038723014675,10
HIA,absorption,ecfp,random,mlp,ig,random,0.00030262582644213163,0.014972992584999704,0.0005242803632031851,0.022439985231915604,0.002631578947368421,0.011470786693528088,10
HIA,absorption,ecfp,random,mlp,lime,random,0.0020922545442517496,0.016085369929505506,0.003147585974803203,0.0241114715656133,0.003508771929824561,0.013128622409733129,10
