mol_idx,bit,n_atoms,n_gt,frac_gt,ig_auc,occ_auc,rand_auc,ig_faith,occ_faith,rand_faith
34,838,9,1,0.1111111111111111,0.0,0.625,0.625,0.0035768167324855917,-0.16767506107377508,-0.006852661181862156
34,753,9,1,0.1111111111111111,0.375,0.75,0.125,0.0010793628951025387,-0.1060372991875435,0.0006330990062641933
35,80,5,1,0.2,1.0,1.0,0.5,0.21061036984125772,-0.21229271094004312,-0.3212234179178874
35,807,5,1,0.2,0.75,1.0,0.5,0.002427359422047933,0.4447670578956604,-0.13390723864237467
35,659,5,2,0.4,0.16666666666666669,1.0,0.6666666666666667,0.01616532603899638,0.40191541612148285,0.3453340133031209
35,342,5,1,0.2,0.5,0.75,0.25,-0.0054928405831257505,-0.29877401143312454,-0.17834419757127762
35,85,5,1,0.2,0.0,0.5,0.5,0.17588932067155838,0.3722604314486186,-0.027693569660186768
35,667,5,1,0.2,1.0,0.75,1.0,0.09460614565371846,0.13294279233862957,0.060073363284269966
35,1022,5,1,0.2,0.5,0.75,0.0,-0.006993493142848213,-0.22122213865319887,-0.08195613908659045
35,268,5,1,0.2,0.0,0.5,0.25,-0.09406179646612145,-0.2176634967327118,0.21011233640213808
35,86,5,1,0.2,0.75,1.0,0.0,0.017906110297190025,-0.10312722623348236,0.027664526516067173
36,80,10,2,0.2,0.8125,0.5625,0.0625,0.05891162157058716,-0.05553537607192993,-0.018572131792704265
36,33,10,5,0.5,0.0,1.0,0.43999999999999995,-0.042415718237559,-0.09302574396133423,-0.08005120356877644
36,1,10,1,0.1,1.0,1.0,0.2222222222222222,0.5830404063065847,0.654643354859824,0.15038533012072244
36,294,10,1,0.1,1.0,0.2222222222222222,0.33333333333333337,-0.41609692573547363,-0.7668631474177042,-0.7461776733398438
36,881,10,2,0.2,0.5625,1.0,0.75,0.29938072214523953,0.43250504198173684,0.3126677523056666
36,283,10,1,0.1,0.0,0.4444444444444444,0.4444444444444444,0.3226182231058677,0.48148696415591985,0.10417141517003377
36,927,10,1,0.1,0.888888888888889,0.6666666666666667,0.2222222222222222,0.2949182738860448,0.3247656226158142,0.245510533452034
36,739,10,1,0.1,0.7777777777777778,0.5555555555555556,1.0,0.42337312766661245,0.4260961915521572,0.08036252856254578
36,139,10,4,0.4,0.41666666666666663,0.6666666666666667,0.625,0.053412919553617634,0.10299583730132629,0.09989932730483513
37,80,10,8,0.8,1.0,0.0,0.5,-0.0006126562754313151,0.009260316689809164,0.005271255970001221
37,33,10,2,0.2,0.0,1.0,0.3125,0.0024061997731526694,0.0069042642911275225,0.004325568675994873
37,294,10,2,0.2,0.0,1.0,0.625,-0.001230021317799886,0.029632548491160076,0.00014841556549072266
37,887,10,6,0.6,1.0,0.0,0.37499999999999994,0.0007015466690063477,0.033154070377349854,0.0009325941403706869
37,794,10,2,0.2,0.25,0.75,0.625,-9.210904439290364e-05,0.01908344030380249,2.491474151611328e-05
37,591,10,2,0.2,0.25,0.75,0.375,0.0013140638669331868,0.04141936699549357,0.0014962951342264812
37,119,10,4,0.4,1.0,0.8333333333333334,0.20833333333333334,0.3993086169163386,0.38340796530246735,0.37712228298187256
37,420,10,2,0.2,0.5,0.75,0.6875,0.1372410456339518,0.11215090751647949,0.06842666864395142
38,80,16,10,0.625,0.8666666666666667,0.6666666666666667,0.3666666666666667,-0.0012268821398417156,0.0030035177866617837,0.0003043810526529948
38,147,16,2,0.125,0.0,0.7142857142857143,0.3571428571428571,0.032587056358655296,-0.05439724028110504,-0.04325801134109497
38,887,16,2,0.125,0.8571428571428572,0.8571428571428571,0.25,0.0527567487830917,-0.7246293177207311,-0.10866649448871613
38,128,16,4,0.25,0.08333333333333331,0.75,0.5416666666666667,0.056033762792746224,0.0358995757997036,0.009550561507542929
38,1004,16,4,0.25,0.25,0.16666666666666663,0.5833333333333333,0.1275950912386179,-0.07306522627671559,-0.04717481633027395
38,667,16,8,0.5,0.4375,0.1875,0.5625,0.16624065612753233,0.17308534868061543,0.1401116227110227
38,981,16,2,0.125,0.7142857142857143,0.8571428571428572,0.2857142857142857,0.029550376115366817,-0.1561472142736117,-0.043930781384309135
38,736,16,2,0.125,0.8571428571428572,0.7142857142857143,0.5,0.010868435124090562,0.012696456843211005,0.010166688317743441
38,816,16,2,0.125,1.0,0.9999999999999999,0.4285714285714286,0.009327677738231918,-0.04715422913432121,-0.05748077233632406
39,80,10,3,0.3,0.9523809523809524,0.9047619047619049,0.09523809523809526,0.1316916545232137,0.2518494526545207,0.10130204757054646
39,807,10,3,0.3,0.3333333333333333,0.5714285714285714,0.3333333333333333,0.03472308317820231,0.03316211700439453,0.015978177388509113
39,650,10,2,0.2,0.125,0.75,0.8125,0.008384605248769125,0.079647163550059,0.0027214884757995605
39,893,10,1,0.1,0.0,0.8888888888888888,0.7777777777777778,0.19661571582158408,0.5067568377902111,0.16065909465154013
39,389,10,1,0.1,0.2222222222222222,0.4444444444444444,1.0,0.18379695216814676,0.4102162894511518,0.1458949695030848
39,881,10,1,0.1,0.6666666666666667,1.0,0.11111111111111116,0.16768428683280945,0.4966949888815482,0.2707253297170003
39,725,10,1,0.1,0.7777777777777778,0.7777777777777778,0.7777777777777778,-0.1092453400293986,0.3256372461716334,-0.07456300656000774
39,222,10,1,0.1,0.11111111111111116,0.4444444444444444,0.7777777777777778,0.06186555325984955,-0.11066822956005733,0.03736072281996409
39,979,10,1,0.1,0.0,0.6666666666666667,0.33333333333333337,0.03245404859383901,0.5354828451915333,0.18179707725842795
39,473,10,1,0.1,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.10840217272440593,0.21357018997271857,-0.026322166124979656
39,815,10,1,0.1,0.2222222222222222,0.7777777777777778,0.8888888888888888,0.09924689928690593,0.4326713791427513,0.31247352063655853
39,713,10,1,0.1,0.4444444444444444,1.0,0.2222222222222222,0.21157287061214447,0.29596172546735033,0.23354611669977507
39,927,10,1,0.1,0.8888888888888888,0.5555555555555556,0.33333333333333337,0.04105192112425963,0.32677329347158474,0.007370322942733765
39,59,10,1,0.1,0.33333333333333337,0.4444444444444444,0.33333333333333337,0.0916605677921325,0.1235511156943782,-0.005547369519869487
39,696,10,1,0.1,0.6666666666666667,0.8888888888888888,0.6666666666666667,0.13302298014362654,0.21998571883887053,-0.0012886375188827515
40,80,8,1,0.125,0.5714285714285714,1.0,0.2857142857142857,0.06383013725280762,0.1553350885709127,0.07039892673492432
40,33,8,2,0.25,0.16666666666666663,0.6666666666666667,0.41666666666666663,0.3446836570898692,0.3672249714533488,-0.002960046132405599
40,807,8,1,0.125,0.8571428571428571,1.0,0.1428571428571429,0.23452953497568765,0.5569809377193451,0.14357282718022665
40,650,8,1,0.125,0.1428571428571429,0.7142857142857143,0.4285714285714286,0.7449981247385343,0.7449981247385343,0.12397243579228719
40,893,8,1,0.125,0.1428571428571429,0.7142857142857143,1.0,0.7938713592787584,0.821986980891476,0.4929182728131612
40,1,8,1,0.125,0.8571428571428572,1.0,0.2857142857142857,0.47308375375966233,0.5174609202270707,0.4242444783449173
40,695,8,1,0.125,0.5714285714285714,0.5714285714285714,0.4285714285714286,0.3876867952446143,0.4194461793328325,0.19463381667931876
40,659,8,1,0.125,0.1428571428571429,1.0,0.2857142857142857,0.1543192540605863,-0.2919662992159526,0.1543192540605863
40,283,8,2,0.25,0.33333333333333337,0.33333333333333337,0.5833333333333334,0.2811305589663486,0.28141713708949584,0.1457315025230249
40,85,8,1,0.125,0.0,0.8571428571428572,0.1428571428571429,0.07126438369353612,-0.22282923261324564,-0.1607046922047933
40,362,8,1,0.125,0.7142857142857143,0.8571428571428571,0.0,0.0892955527912515,0.017493987766404945,-0.09392039229472478
40,667,8,1,0.125,0.8571428571428571,0.7142857142857143,0.1428571428571429,0.21968859434127808,0.2231825815203289,-0.07775544623533885
40,69,8,1,0.125,0.2857142857142857,0.5714285714285714,0.8571428571428572,0.08205225234269165,-0.2814143126209577,-0.04095944513877233
40,585,8,1,0.125,0.8571428571428571,0.8571428571428571,1.0,0.007809823014516344,-0.1015054698412617,-0.024716296854118507
41,80,9,2,0.2222222222222222,0.7142857142857143,0.9285714285714286,0.28571428571428575,0.12920324007670084,0.14766176541646323,0.026134252548217773
41,33,9,2,0.2222222222222222,0.4285714285714286,0.9285714285714286,1.0,0.06236595908800761,0.017766763766606648,0.12218828002611797
41,807,9,1,0.1111111111111111,0.125,0.375,1.0,0.48199494928121567,0.3530621329943339,0.018417259057362873
41,650,9,1,0.1111111111111111,0.0,0.875,1.0,0.4819846947987874,0.6030266135931015,0.45609283447265625
41,1,9,2,0.2222222222222222,0.9285714285714286,1.0,0.2142857142857143,0.7536499844864011,0.7666155993162344,0.5108682500819365
41,294,9,1,0.1111111111111111,0.5,0.875,1.0,-0.046765570839246116,-0.30542024970054626,-0.08584644397099812
41,283,9,1,0.1111111111111111,0.375,0.375,0.0,0.35891339733401156,0.363266573510676,-0.10255781809488933
41,227,9,1,0.1111111111111111,0.0,0.75,0.125,0.38325944874486595,0.3849456939933589,0.36470875330269337
41,914,9,1,0.1111111111111111,0.75,0.25,0.375,0.012438209281147769,-0.0020106174051761627,0.005256814882159233
41,715,9,1,0.1111111111111111,0.0,0.375,0.5,0.0522625191467038,-0.011865678864220778,0.006009787321090698
41,939,9,1,0.1111111111111111,0.625,1.0,0.5,0.03935601096600294,-0.01253116379181544,0.025739266847570736
41,838,9,1,0.1111111111111111,0.0,0.625,0.125,0.02543828664541555,-0.0023083786169687905,0.037173174476871886
41,753,9,1,0.1111111111111111,0.125,0.625,1.0,0.058987211533046015,-0.005953025072813034,-0.027361615871389706
41,520,9,1,0.1111111111111111,0.75,0.625,0.875,0.2363971256415122,0.2368935026501049,-0.07875710229078929
42,80,9,4,0.4444444444444444,0.8,1.0,0.55,-0.13226628303527832,-0.11369204521179199,0.03017584482828776
42,807,9,2,0.2222222222222222,0.2857142857142857,0.8571428571428571,0.4285714285714286,0.47638995697100955,0.47638995697100955,-0.06786344448725383
42,114,9,1,0.1111111111111111,1.0,1.0,0.625,0.28315586125972914,0.2831513250457647,-0.17794297138849893
42,222,9,2,0.2222222222222222,0.0,0.2857142857142857,0.7142857142857143,0.0498224242667978,-0.2728292817870776,0.015277323623498281
42,728,9,2,0.2222222222222222,0.8571428571428572,1.0,0.7142857142857143,0.5744022347938275,0.8175232344901815,0.8128149661545953
42,251,9,2,0.2222222222222222,0.2857142857142857,0.2857142857142857,0.8571428571428572,0.041754027207692467,0.09578231970469157,0.08473106225331624
42,739,9,2,0.2222222222222222,0.8571428571428571,0.8571428571428571,0.5714285714285714,0.350077166998138,0.3485274476309617,0.261394779663533
43,80,6,2,0.3333333333333333,0.75,0.25,0.5,-0.13640979925791422,-0.17140799760818481,0.05201242367426554
43,807,6,1,0.16666666666666666,0.4,0.4,0.6,0.279461274544398,0.2502910792827606,0.2794612894455592
43,1,6,1,0.16666666666666666,1.0,1.0,0.0,0.26379525288939476,0.25814346224069595,0.26379525288939476
43,659,6,2,0.3333333333333333,0.0,1.0,0.5,-0.31738372643788654,-0.18278531233469644,-0.3136889537175496
43,85,6,2,0.3333333333333333,0.0,1.0,0.5,0.0004611015319824219,0.5230580729742845,0.5230580729742845
43,227,6,1,0.16666666666666666,0.4,0.4,0.19999999999999996,0.054363708438662194,-0.17689796288808188,-0.062009900187452636
43,1014,6,1,0.16666666666666666,1.0,1.0,1.0,0.0187702185157832,-0.08247669041156769,0.0162864893694253
44,80,6,2,0.3333333333333333,1.0,0.75,0.875,0.08983097473780315,0.1296634872754415,-0.01031200091044108
44,33,6,1,0.16666666666666666,0.4,0.4,0.19999999999999996,0.2794405668973923,0.38991352419058484,0.39482057591279346
44,807,6,1,0.16666666666666666,0.4,1.0,1.0,0.12237455447514851,0.5157591849565506,0.27055787295103073
44,650,6,1,0.16666666666666666,0.0,0.8,0.0,0.08056670427322388,0.7345477032164732,0.3153722882270813
44,893,6,1,0.16666666666666666,0.0,0.4,1.0,0.32632098098595935,0.49024408240802586,0.2715429713328679
44,294,6,1,0.16666666666666666,0.6,1.0,0.6,0.06989223261674245,0.25654635826746625,-0.19617935021718344
44,659,6,1,0.16666666666666666,0.6,1.0,0.19999999999999996,0.0495584507783254,0.24718903998533884,-0.01763458053270976
44,794,6,1,0.16666666666666666,1.0,0.6,0.19999999999999996,0.24004303415616354,0.3362806510801117,-0.024451489249865215
44,540,6,1,0.16666666666666666,1.0,0.6,0.0,0.08556915416071813,-0.17454877247413,0.13594668506023785
44,268,6,1,0.16666666666666666,0.19999999999999996,0.8,0.4,0.09981721267104149,0.21790482002931336,0.09981721267104149
45,807,7,2,0.2857142857142857,0.6,0.6,0.8,0.23287280276417732,-0.3576001524925232,0.03853284319241842
45,1,7,1,0.14285714285714285,1.0,0.8333333333333334,0.33333333333333337,0.4601518530398607,0.5907875218739113,-0.03606728712717692
45,659,7,3,0.42857142857142855,0.5,1.0,0.08333333333333333,-0.20793867111206055,0.30157652497291565,0.1373797059059143
45,114,7,1,0.14285714285714285,0.8333333333333334,1.0,0.0,0.5720187054442553,0.7459963046130724,0.15150398015975952
45,227,7,2,0.2857142857142857,0.6,0.6,0.19999999999999996,0.012314720928931896,-0.1932495686536034,0.011768073542043567
45,803,7,3,0.42857142857142855,0.0,0.5,0.0,0.586604641440014,0.7700497702074548,0.5545414040486017
46,80,11,2,0.18181818181818182,1.0,1.0,0.2777777777777778,0.19754920403162637,0.2877437472343445,0.014600833257039389
46,33,11,2,0.18181818181818182,0.4444444444444444,1.0,0.7222222222222222,-0.00017182032267252603,-0.06076862414677938,0.0948107937971751
46,807,11,2,0.18181818181818182,0.33333333333333337,0.7777777777777778,0.5,0.014572044213612875,0.09748293956120808,0.08656535545984904
46,650,11,3,0.2727272727272727,0.0,0.7083333333333333,0.5833333333333333,-0.0002472201983133952,0.19970285892486572,0.0007300575574239095
46,893,11,2,0.18181818181818182,0.0,0.7777777777777778,0.7222222222222222,-0.0009537537892659506,0.6015992164611816,0.006674508253733317
46,881,11,1,0.09090909090909091,0.4,0.8,1.0,0.30428868904709816,0.5095982045168057,0.42002830654382706
46,725,11,1,0.09090909090909091,0.8,0.7,0.7,-0.014136026302973429,0.36675235256552696,-0.19663073619206747
46,1017,11,2,0.18181818181818182,0.7777777777777778,0.11111111111111116,0.5555555555555556,0.3296823700269063,0.6312469029799104,0.1879224975903829
46,979,11,1,0.09090909090909091,0.0,0.6,0.19999999999999996,0.19791211063663164,0.4327227639538857,0.33761851489543915
46,815,11,1,0.09090909090909091,0.09999999999999998,0.7,0.0,0.19762830870846906,0.395714358795279,0.2949529215693474
46,59,11,1,0.09090909090909091,0.09999999999999998,0.5,0.0,0.13848544075153768,0.1790084646700052,0.0942355568210284
46,696,11,1,0.09090909090909091,0.4,0.8,0.19999999999999996,0.13302822023009261,0.1850871510177967,-0.04510627190272013
46,526,11,2,0.18181818181818182,0.6666666666666667,1.0,0.2777777777777778,0.17490026936775394,0.0565814174588013,0.1849437064859861
47,80,6,2,0.3333333333333333,1.0,0.5,0.75,-0.025176048278808594,-0.4236045877138774,0.057631482680638633
47,807,6,2,0.3333333333333333,0.0,0.5,0.5,0.47341827551523846,0.47341827551523846,0.17974581321080527
47,695,6,2,0.3333333333333333,0.5,0.5,0.0,0.14611232404907545,0.14611232404907545,-0.047473336259524025
47,222,6,2,0.3333333333333333,0.0,0.5,0.5,-0.02002720907330513,-0.1782581110795339,-0.021672171850999195
47,674,6,2,0.3333333333333333,0.5,1.0,0.75,-0.5872911245872577,-0.5872911245872577,-0.04735039547085762
48,80,6,1,0.16666666666666666,1.0,1.0,0.4,0.016948819160461426,-0.2001758019129435,-0.10132815440495808
48,33,6,2,0.3333333333333333,0.25,0.75,0.375,0.15615333120028177,0.13679792483647665,0.10438452164332072
48,650,6,1,0.16666666666666666,0.0,0.6,0.4,-0.0060969193776448565,0.8456646129488945,-0.01514883836110433
48,294,6,1,0.16666666666666666,0.6,1.0,0.4,0.055899341901143394,-0.2645801206429799,-0.011701951424280802
48,881,6,1,0.16666666666666666,0.8,1.0,0.19999999999999996,0.22411539622892937,0.3910701697071393,0.22411539622892937
48,725,6,1,0.16666666666666666,0.6,1.0,0.19999999999999996,-0.10269960761070251,-0.09636172652244568,0.07666653394699097
48,979,6,1,0.16666666666666666,0.0,0.6,0.8,0.06267015760143597,-0.11595940589904785,0.15905947238206863
48,815,6,1,0.16666666666666666,0.19999999999999996,0.8,1.0,0.08029387689506014,0.1634784353276094,0.11514659722646077
48,139,6,1,0.16666666666666666,0.6,0.4,0.0,0.15725739168313643,0.21425922238267958,-0.001713871955871582
48,932,6,1,0.16666666666666666,1.0,0.8,0.0,0.09477886755970151,0.12578011731481334,0.058505172530810036
49,80,18,6,0.3333333333333333,0.5,0.4444444444444444,0.43055555555555547,0.004155953725179036,0.006741384665171306,0.00616377592086792
49,33,18,4,0.2222222222222222,0.5714285714285714,1.0,0.48214285714285715,0.11006073156992595,0.15139377117156982,0.004650274912516276
49,807,18,2,0.1111111111111111,0.375,0.875,0.25,-0.003579219182332357,0.4092734654744466,-0.004137118657430013
49,650,18,2,0.1111111111111111,0.0,1.0,0.28125,0.19394095738728842,0.5691997061173121,-0.0020495851834615073
49,893,18,2,0.1111111111111111,0.0,0.875,0.84375,0.7783045644561449,0.9029921599333951,0.16224505503972372
49,1,18,2,0.1111111111111111,0.625,0.875,0.5,0.6795684434473515,0.8722206365552362,0.5330242123454809
49,695,18,2,0.1111111111111111,0.125,0.75,0.75,0.5316551920647422,0.5280463673795263,0.40009680731842917
49,147,18,2,0.1111111111111111,0.375,0.75,0.1875,0.18632901708285013,0.5533400326967239,0.5312535588939985
49,887,18,2,0.1111111111111111,0.5,0.625,0.375,0.24788823227087656,0.5159534265597662,0.21865379810333252
49,283,18,4,0.2222222222222222,0.1428571428571429,0.0,0.07142857142857142,0.545707059209235,0.6656681169315561,0.38289544483025867
49,540,18,2,0.1111111111111111,0.625,0.75,0.78125,0.7642908386187628,0.7671107602236589,0.4490901082754135
49,401,18,2,0.1111111111111111,0.875,0.375,0.6875,0.10623104327047865,0.013502765175265571,0.0988578690836827
49,362,18,2,0.1111111111111111,0.5,1.0,0.625,0.5488746304132898,0.5553232561286071,0.28626880173881847
49,118,18,2,0.1111111111111111,0.875,0.625,0.5625,0.16253629316634033,0.16431116087528608,0.16102600023926547
49,243,18,2,0.1111111111111111,0.5,0.5,0.65625,0.45618585988510557,0.45630238727614864,0.4560142290247313
49,823,18,2,0.1111111111111111,1.0,1.0,0.75,0.05419913394890349,0.05419991006549137,0.054415443195694024
49,375,18,2,0.1111111111111111,0.75,0.625,0.53125,0.3239311390607327,0.3247508301163293,0.29934110632166266
49,677,18,2,0.1111111111111111,0.625,1.0,0.84375,0.2517398376415561,0.25272528450780857,0.25087904709895764
50,80,7,2,0.2857142857142857,0.8,1.0,0.8,-0.07699829339981079,0.3269735276699066,0.017939428488413494
50,33,7,2,0.2857142857142857,0.19999999999999996,0.5,0.7,0.10781611998875935,0.2328572471936544,0.13802289962768555
50,294,7,2,0.2857142857142857,0.19999999999999996,0.6,0.5,-0.10971337556838989,-0.39272886514663696,-0.39272886514663696
50,725,7,1,0.14285714285714285,0.16666666666666663,0.6666666666666667,0.16666666666666663,-0.084221417705218,0.15784720331430435,0.1768245833615462
50,715,7,1,0.14285714285714285,0.0,0.8333333333333334,0.8333333333333334,0.0053276267523566885,-0.01503087223197023,0.0053276267523566885
50,939,7,1,0.14285714285714285,0.33333333333333337,1.0,0.33333333333333337,-0.012301075582702955,-0.013890452915802598,-0.04040965375800928
50,838,7,1,0.14285714285714285,0.0,0.8333333333333334,0.33333333333333337,0.007336010225117207,-0.06493332609534264,-0.02246030668417613
51,80,18,10,0.5555555555555556,0.9,0.46249999999999997,0.6875,4.963080088297526e-05,0.00867311159769694,0.0010694265365600586
51,807,18,1,0.05555555555555555,0.23529411764705888,0.8823529411764706,0.17647058823529416,0.004894574483235677,0.5023787617683411,0.10504104693730672
51,650,18,1,0.05555555555555555,0.0,0.8235294117647058,0.23529411764705888,0.3901531994342804,0.7067325860261917,0.23014364639918009
51,147,18,2,0.1111111111111111,0.0625,0.125,0.34375,0.16449029433230558,0.12151607995231946,0.1134335808455944
51,887,18,4,0.2222222222222222,0.8392857142857143,0.6964285714285714,0.5892857142857143,0.19551211843887964,-0.6771094153324763,-0.1882296254237493
51,881,18,2,0.1111111111111111,0.875,0.8125,1.0,0.20569703790048757,0.1602201002339522,0.19838638324290514
51,128,18,1,0.05555555555555555,0.11764705882352944,0.6470588235294117,0.8235294117647058,0.046951460341612496,0.022641385595003765,0.04115097659329573
51,725,18,1,0.05555555555555555,1.0,0.8235294117647058,0.11764705882352944,0.050653078903754555,0.03272265133758386,0.02954775281250477
51,979,18,1,0.05555555555555555,0.0,0.5882352941176471,0.8235294117647058,0.013693758752197027,-0.01820519908020894,0.011705594137310982
51,1004,18,1,0.05555555555555555,0.7058823529411764,0.7058823529411764,0.05882352941176472,0.016916731372475624,-0.07028895057737827,-0.12354247954984506
51,815,18,1,0.05555555555555555,0.11764705882352944,0.8823529411764706,0.5294117647058824,0.031742243794724345,0.03269642222827921,0.0132598252967
51,927,18,2,0.1111111111111111,0.5625,0.9375,0.59375,0.09957282039492081,0.07407639424006145,0.016930776337782543
51,667,18,2,0.1111111111111111,0.59375,0.34375,0.65625,0.03848402722117802,-0.05421693126360575,0.015479158920546373
51,69,18,1,0.05555555555555555,0.11764705882352944,0.23529411764705888,0.5882352941176471,0.00031292506870765163,-0.003268102066916375,0.0003292540465054117
51,981,18,2,0.1111111111111111,0.125,0.84375,0.75,-0.0007031254353933036,-0.06452381911609943,-0.0027845886652357876
51,345,18,1,0.05555555555555555,0.6470588235294117,1.0,0.05882352941176472,1.0377463089146962e-05,-0.0004851364089214864,-2.9580718546640128e-05
51,816,18,2,0.1111111111111111,0.59375,1.0,0.28125,-1.8089898541499377e-05,-0.011737175846027034,-2.3041930546696676e-05
52,33,5,2,0.4,0.33333333333333337,0.33333333333333337,0.6666666666666667,0.3945264021555583,0.3945264021555583,-0.12705856561660767
52,807,5,1,0.2,0.5,1.0,0.25,-0.13259432713190714,0.6289547557632128,-0.02959100405375163
52,694,5,1,0.2,0.75,0.25,1.0,0.07823456327120464,-0.23146053155263266,-0.10211613774299622
52,659,5,1,0.2,0.0,1.0,0.25,0.16171220441659293,0.19043134587506452,-0.1424259344736735
52,1017,5,2,0.4,1.0,0.33333333333333337,1.0,-0.14464643597602844,-0.124338883596162,0.2170251973827059
53,80,7,3,0.42857142857142855,1.0,0.5,0.6666666666666666,0.017555534839630127,0.11235213279724121,-0.00021300713221232095
53,33,7,2,0.2857142857142857,0.4,0.4,0.6,0.18352856238683066,0.18352856238683066,0.1339831550916036
53,294,7,2,0.2857142857142857,0.4,0.6,0.2,0.2833779752254486,-0.449465533097585,-0.4175587296485901
53,695,7,2,0.2857142857142857,0.0,1.0,0.6,0.27119622627894086,0.4900435097515583,0.2197935382525126
53,214,7,2,0.2857142857142857,0.8,1.0,0.2,0.31755947942535084,0.31478902449210483,0.19610339403152466
53,968,7,2,0.2857142857142857,0.0,0.4,0.3,0.44909243161479634,0.44909243161479634,-0.01375269889831543
53,932,7,1,0.14285714285714285,1.0,1.0,0.5,0.007764273769377421,-0.013397757274409136,0.0006519900634884834
54,80,35,26,0.7428571428571429,0.9487179487179487,0.17094017094017097,0.4102564102564103,-3.9736429850260414e-08,1.0808308919270834e-05,4.172325134277344e-06
54,33,35,2,0.05714285714285714,0.3939393939393939,1.0,0.36363636363636365,0.0005127986272176107,-4.172325134277344e-06,6.731351216634114e-05
54,807,35,2,0.05714285714285714,0.21212121212121215,0.9393939393939393,0.5,0.061690886815389,0.6859960630536079,0.48484159012635547
54,650,35,2,0.05714285714285714,0.030303030303030276,0.9393939393939394,0.3181818181818182,0.7018353169163069,0.9539832891120265,0.6472102732708057
54,893,35,2,0.05714285714285714,0.0,0.9393939393939394,0.8484848484848484,0.7331363325938582,0.9803912542720354,0.8527598146853658
54,294,35,2,0.05714285714285714,0.33333333333333337,1.0,0.3787878787878788,-0.00041236480077107746,0.028734147548675537,-0.00034413735071818036
54,695,35,2,0.05714285714285714,0.1515151515151515,0.8181818181818182,0.6363636363636364,0.5758582114552458,0.5929724431286255,0.35894030580917996
54,147,35,2,0.05714285714285714,0.6363636363636364,0.8787878787878788,0.10606060606060608,0.4857887570542516,0.46288784717520076,0.329731822013855
54,887,35,18,0.5142857142857142,0.9869281045751633,0.40522875816993464,0.6666666666666667,0.02232372760772705,0.0059984127680460615,0.00021982192993164062
54,794,35,2,0.05714285714285714,0.5151515151515151,0.5151515151515151,0.4696969696969697,0.014355301856994629,0.06508378187815349,0.0002917846043904622
54,591,35,2,0.05714285714285714,0.5151515151515151,0.8787878787878788,0.1515151515151515,0.24960637092590332,0.23360079526901245,0.06889824072519939
54,13,35,2,0.05714285714285714,0.696969696969697,0.12121212121212122,0.5757575757575757,0.09872692570327975,0.0867427559569478,0.09140428629082938
54,540,35,2,0.05714285714285714,0.3939393939393939,0.9393939393939393,0.8484848484848485,0.5367282748532792,0.6040644574865534,0.5635488736831272
54,116,35,1,0.02857142857142857,0.0,0.8823529411764706,0.08823529411764708,0.0015848123527995028,0.0015850644471330593,0.00149556828406124
54,119,35,14,0.4,0.9047619047619047,0.7687074829931972,0.2585034013605442,0.912342628192467,0.985800135357683,0.969264826995944
54,420,35,2,0.05714285714285714,0.6363636363636364,0.8181818181818181,0.9696969696969697,0.9174717886271537,0.9503003809918672,0.6187306307256222
54,362,35,2,0.05714285714285714,0.21212121212121215,1.0,0.22727272727272724,0.23871312398114242,0.26559978572428616,0.24539726229462153
54,403,35,2,0.05714285714285714,0.21212121212121215,0.8787878787878788,0.24242424242424238,4.377683628931095e-06,4.425622945355053e-06,4.274255707888604e-06
54,953,35,1,0.02857142857142857,0.0,0.9411764705882353,0.7647058823529411,4.5057660596472746e-07,4.45159551912729e-07,3.7230003258059696e-07
54,710,35,2,0.05714285714285714,0.6363636363636362,0.5757575757575757,0.8333333333333333,0.006740182341066732,0.007114229401734266,0.006408333528573469
54,677,35,2,0.05714285714285714,0.6969696969696969,1.0,0.5757575757575757,0.02733753329891897,0.02738412571963522,0.026126990188901782
55,80,11,4,0.36363636363636365,1.0,0.4285714285714286,0.2857142857142857,0.02874469757080078,-0.020492454369862873,-0.006186624368031819
55,33,11,3,0.2727272727272727,0.5,1.0,0.29166666666666663,-0.08558676640192668,-0.08586184183756511,0.08977019786834717
55,807,11,2,0.18181818181818182,0.0,0.888888888888889,0.4444444444444444,0.00455931822458903,0.5405318411067128,0.3589206874991457
55,881,11,1,0.09090909090909091,0.6,1.0,0.5,0.26268693432211876,0.3753028924111277,0.2626869094868501
55,114,11,1,0.09090909090909091,0.6,1.0,0.7,0.1497426809122165,0.2027603991694491,-0.07055641214052837
55,222,11,2,0.18181818181818182,0.0,0.888888888888889,0.33333333333333337,0.2904788951079051,0.2776309947172801,0.024989982446034748
55,473,11,2,0.18181818181818182,0.2222222222222222,0.33333333333333337,0.4444444444444445,0.1493386427561442,0.19816721975803375,0.09522423148155212
55,927,11,2,0.18181818181818182,1.0,0.7777777777777778,0.2222222222222222,0.32370794502397376,0.40772144434352714,0.2285080999135971
55,392,11,3,0.2727272727272727,0.25,0.25,0.75,0.24683682868878046,0.3774022953664596,0.2678333773704556
56,80,7,1,0.14285714285714285,0.33333333333333337,0.33333333333333337,0.6666666666666667,-0.11915961901346843,-0.11986035108566284,-0.0947747031847636
56,33,7,4,0.5714285714285714,0.0,0.6666666666666667,0.25,0.2541247109572093,0.07093751430511475,0.20406023661295572
56,294,7,1,0.14285714285714285,0.8333333333333333,1.0,1.0,0.05637990434964498,-0.7360954533020655,0.06538939972718556
